Id,Hora de inicio,Hora de finalización,Correo electrónico,Nombre,Choose your team,Have you joined the Uassist.ME team in the last six months?,How satisfied are you with the Recruitment Process?.Clear Communication,How satisfied are you with the Recruitment Process?.Steps of the process,How satisfied are you with the Recruitment Process?.Response Time,How satisfied are you with the Recruitment Process?.Customer service provided by TA,Please share your feedback on the new equipment you received.Effectiveness,Please share your feedback on the new equipment you received.Tech Support Provided (If Applicable),Please share your feedback on the new equipment you received.Response or Resolution Time,Please share your feedback on the new equipment you received.Customer Service provided by IT,Please evaluate your experience during your New Hire HR Induction?.Important   and helpful topics        ,Please evaluate your experience during your New Hire HR Induction?.Effective Communication (emails/verbal) ,Please evaluate your experience during your New Hire HR Induction?.Complete Tour of our facilities,Please evaluate your experience during your New Hire HR Induction?.Customer Service provided by People experience,Please provide feedback regarding your New Hire Training.Access to training materials,Please provide feedback regarding your New Hire Training.Quality of training content,Please provide feedback regarding your New Hire Training.Training Clarity,Please provide feedback regarding your New Hire Training.Training had the proper length ,Please provide feedback regarding your New Hire Training.Customer Service provided by L&D,Please assess the service provided by Procurement.More than one supplier option,Please assess the service provided by Procurement.Quality suppliers,Please assess the service provided by Procurement.Response or resolution time,Please assess the service provided by Procurement.Customer service provided,"Please comment on ideas you think Procurement should start, stop or continue doing:",Have you received a promotion at Uassist.ME in the last six months?,How satisfied are you with the Internal Promotions Process?.Clear Communication,How satisfied are you with the Internal Promotions Process?.Steps of the process,How satisfied are you with the Internal Promotions Process?.Response Time,How satisfied are you with the Internal Promotions Process?.Customer service provided,Have you participated in our Astronomers Program (referral program) in the last six months?,How satisfied are you with our Astronomers Program?  (referral program) .Clear Communication,How satisfied are you with our Astronomers Program?  (referral program) .Steps of the process,How satisfied are you with our Astronomers Program?  (referral program) .Response Time,How satisfied are you with our Astronomers Program?  (referral program) .Customer service provided,"Please comment on ideas you think Talent Acquisition should start, stop or continue doing:",Please assess the work equipment provided by UAM. Equipment Quality,Please assess the work equipment provided by UAM.Tech Support Provided (If Applicable),Please assess the work equipment provided by UAM.Respond or Resolution Time,Please assess the work equipment provided by UAM.Customer Service provided,Please assess the systems and tools provided by UAM.Effectiveness,Please assess the systems and tools provided by UAM.Tech Support Provided (If Applicable),Please assess the systems and tools provided by UAM.Respond or Resolution Time,Please assess the systems and tools provided by UAM.Customer Service provided,Please assess the systems and tools provided by UAM.Internet Connection,"Please comment on ideas you think IT should start, stop or continue doing:",Please assess Colabora's parking lot.Security       ,Please assess Colabora's parking lot.Quality,Please assess Colabora's parking lot.Quantity,Please assess Colabora's parking lot.Logistics,Please assess Colabora's parking lot.Chat Efficiency,Do you have any other ideas for this space?,Please assess your working space.Desk,Please assess your working space.Chairs,Please assess your working space.AC ,Please assess your working space.Power outlets ,Please assess your working space.Cleanliness,Please assess our Restrooms.Cleanliness       ,Please assess our Restrooms.Quality Toilet Paper ,Please assess our Restrooms.Quality Soap ,Please assess our Restrooms.Quality Paper towel ,Please assess our Restrooms.Trashcans ,Please assess our Restrooms.Resources availability,Please assess our Kitchenette.Chairs/Table Quality,Please assess our Kitchenette.Chairs/Table Quantity,Please assess our Kitchenette.Airflow ,Please assess our Kitchenette.Microwaves and Oven Quality,Please assess our Kitchenette.Microwaves and Oven Quantity,Please assess our Kitchenette.Fridge,Please assess our Kitchenette.Water dispenser ,Please assess our Kitchenette.Coffee Machines,Please assess our Kitchenette.Cleanliness ,Please assess our Kitchenette.Utensils/ Cupboards,Please assess our Meeting Rooms.Chairs        ,Please assess our Meeting Rooms.Table/Desks ,Please assess our Meeting Rooms.AC ,Please assess our Meeting Rooms.Whiteboards/Markers ,Please assess our Meeting Rooms.Lighting ,Please assess our Meeting Rooms.TVs/screen ,Please assess our Meeting Rooms.Audio,Have you been assigned a locker for your personal items?,Please asses the Locker you have been assigned.Location       ,Please asses the Locker you have been assigned.Quality ,Please asses the Locker you have been assigned.Size ,Please asses the Locker you have been assigned.Assignation Process,"Please comment on ideas you think Facilities should start, stop or continue doing:",How would you evaluate the process followed by finance?.Información clara y eficaz sobre la Carta de Renta,How would you evaluate the process followed by finance?.Información clara en relación con los descuentos,How would you evaluate the process followed by finance?.Información precisa y completa acerca del recálculo anual de la renta,How would you evaluate the process followed by finance?.Servicio al Cliente ,How would you evaluate the process followed by finance?.Pago de la planilla conforme al calendario,"Please comment on ideas you think Finance should start, stop or continue doing:",Have you participated in any Wellness Initiatives in the last six months?,How satisfied are you with the Wellness Activities we offer?.Effective Communication,How satisfied are you with the Wellness Activities we offer?.Registraton/Enrollment process,How satisfied are you with the Wellness Activities we offer?.Satisfaction with providers,How satisfied are you with the Wellness Activities we offer?.Customer service received from PE,PE - Select up to 3 reasons why you haven't joined wellness activities in the past 6 months.,Have you participated in any Engagement/Fun Activities in the last six months?,How satisfied are you with the Engagement Activities we offer?.Effective Communication,How satisfied are you with the Engagement Activities we offer?.Registraton/Enrollment process,How satisfied are you with the Engagement Activities we offer?.Satisfaction with providers,How satisfied are you with the Engagement Activities we offer?.Customer service received from PE,PE - Select up to 3 reasons why you haven't joined engagement activities in the past 6 months.,Have you been part of any recognition initiative in the last six months?,How satisfied are you with our recognition initiatives?.Effective Communication,How satisfied are you with our recognition initiatives?.Overall Satisfaction ,How satisfied are you with our recognition initiatives?.Customer service received from PE,Have you used any of our discounts or perks in the last six months?,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Discounts are appealing and relevant,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Brands Quality,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Easy Process,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Customer Service from Providers,Please rate your experience if you have used any of our disccounts or perks in the last 6 months.Discounts are communicated effectively,PE - Select up to 3 reasons why you haven’t used perks or discounts in the past 6 months.,"Please comment on ideas you think People Experience should start, stop or continue doing:",Have you participated in any INCAF courses within the last six months?,L&D - Select up to 3 reasons for not taking any INCAF (formerly INSAFORP) courses in the past 6 months.,Please provide feedback  if you have been a part of any INCAF Courses.Effective communication of available courses,Please provide feedback  if you have been a part of any INCAF Courses.Quality of the external courses offered,Please provide feedback  if you have been a part of any INCAF Courses.Easy enrollment process ,Please provide feedback  if you have been a part of any INCAF Courses.Customer service received from L&D,Have you participated in any internal courses in the last six months?,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.Effective communication of available courses,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.Quality of internal courses offered,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.User-friendly platforms,Please provide feedback if you have been a part of any internal Courses in the last 6 months:.Customer service received from L&D,L&D - Select up to 3 reasons for not joining Internal Courses in the past 6 months.,"Please comment on ideas you think Learning & Development should start, stop or continue doing:",Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Customer Service,Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Effective Communication,Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Steps of the Processes,Please rate your experience with HRBP regarding certificates (constancias) over the last six months.Process Automation (selfservice),Please rate your experience with HRBP on special permits over the last six months.Customer Service,Please rate your experience with HRBP on special permits over the last six months.Effective Communication,Please rate your experience with HRBP on special permits over the last six months.Steps of the Processes,Please rate your experience with HRBP on special permits over the last six months.Process Automation (selfservice),How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Customer Service,How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Effective Communication,How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Steps of the Processes,How would you rate your experience with HRBP regarding resignations and terminations over the last six months?.Process Automation (selfservice),"Please comment on ideas you think HRBP should start, stop or continue doing:"
129,8/25/2026 8:04,8/25/2026 8:09,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,Not sure,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,"Please buy a good-quality battery, because the last one only lasted about an hour. Also, please try to make sure that the meeting in Teams can be recorded.",Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,None,Very Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,All good,No,,,,,Transportation difficulties:  I had trouble finding reliable transportation during the event.,No,,,,,Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,None,No,Lack of Interest: I don’t find the course engaging or relevant to my role.,,,,,No,,,,,Lack of Communication: I was not aware of the internal courses available.;Lack of Interest: I don’t find the course engaging or relevant to my role.,None,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,All good
130,8/25/2026 8:08,8/25/2026 8:12,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,job fairs,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,none,Haven't used this service,Haven't used this service,Neutral,Very Satisfied,Neutral,build more parking spots,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,No,,,,,,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,all good,No,,,,,Lack of Awareness: I was unaware of the engagement activities taking place during this time period.,No,,,,,"Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Transportation difficulties:  I had trouble finding reliable transportation during the event.""",No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,nothing,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;Lack of Interest: I don’t find the course engaging or relevant to my role.",none,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,none
131,8/25/2026 8:13,8/25/2026 8:22,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,Review their talent.,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,I think they are working good now.,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Don't use this service.,Satisfied,Neutral,Satisfied,Satisfied,Neutral,Satisfied,Very Satisfied,Very Satisfied,Dissatisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Haven't used this service,Neutral,Neutral,Haven't used this service,Very Satisfied,Don't use the service.,No,,,,,Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,No,,,,,"Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Transportation difficulties:  I had trouble finding reliable transportation during the event.""",No,,,,No,,,,,,Brands Not Attractive Enough: The brands offering discounts or perks don't appeal to my preferences or needs.;Forgetfulness: I simply forgot about the available discounts and perks.,Don't have any recomendations.,No,"Lack of Communication: I was not aware of this benefit, so I was unable to participate.",,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,Don't have any recommendation.,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Neutral,Neutral,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Don't have any recommendation.
132,8/25/2026 8:14,8/25/2026 8:22,anónimo,,Team Kirian,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,I have been on maternity,Haven't used this service,Haven't used this service,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,NA,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,NA,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,NA,No,,,,,Lack of interest: The engagement activities did not appeal to my personal interes or preferences.;Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.;Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,No,,,,,,Lack of Knowledge: I was unaware of the discounts available with these stakeholders.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,NA,No,"Lack of Interest: I don’t find the course engaging or relevant to my role.;Lack of Communication: I was not aware of this benefit, so I was unable to participate.;Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Lack of Interest: I don’t find the course engaging or relevant to my role.;Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",NA,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"El proceso de maternidad fue un poco confuso pero tambien tuvo que ver con el gobierno, no es solo culpa de HR."
133,8/25/2026 8:04,8/25/2026 8:23,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,Yes,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,"He referido a dos personas y de ninguna de ellas recibi informacion de procesos. A estas alturas, a una de ellas aun no se si la contrataron o no. Asi que deberian de comunicarse mejor.",Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Todo lo esta haciendo bien,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,Very Satisfied,Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,"Un aspecto que considero que podrían mejorar es la gestión de los pagos cuando ocurre algún error. Por ejemplo, si por error del coach no se incluye un bono y recibimos un pago incompleto, considero que la diferencia debería pagarse lo antes posible, en lugar de tener que esperar hasta la siguiente quincena. Cada persona organiza sus gastos y presupuesto en función del pago que espera recibir, por lo que un error ajeno a nosotros puede generar un desajuste financiero. Sería de mucha ayuda que, en estos casos, se pudiera procesar el monto pendiente de forma inmediata una vez identificado el error.",No,,,,,Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,No,,,,,Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,,Creo que todo lo estan haciendo bien,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",Creo que todo bien,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Creo que todo bien
134,8/25/2026 8:09,8/25/2026 8:26,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,NA,Dissatisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,NA,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Very Satisfied,NA,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,NA,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,Yes,Satisfied,Neutral,Satisfied,No,,,,,,Brands Not Attractive Enough: The brands offering discounts or perks don't appeal to my preferences or needs.,NA,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,Yes,Neutral,Satisfied,Satisfied,Satisfied,,NA,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Neutral,Neutral,Neutral,NA
135,8/25/2026 8:24,8/25/2026 8:30,anónimo,,Team Kirian,,,,,,,,,,,,,,,,,,,,,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,No,,,,,n/a,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,na,Very Satisfied,Very Satisfied,Neutral,Very Satisfied,Satisfied,na,Neutral,Neutral,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,na,No,,,,,Lack of Awareness: I was unaware of the engagement activities taking place during this time period.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,No,,,,No,,,,,,Lack of Knowledge: I was unaware of the discounts available with these stakeholders.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,na,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",na,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,na
136,8/25/2026 8:24,8/25/2026 8:31,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,Being clear about the expectations for earning a promotion,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,.,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,.,Satisfied,Satisfied,Satisfied,Neutral,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,Haven't used this service,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Very Satisfied,.,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,.,No,Lack of Interest: I don’t find the course engaging or relevant to my role.,,,,,No,,,,,Lack of Communication: I was not aware of the internal courses available.,.,Very Satisfied,Very Satisfied,Very Satisfied,Haven't used this service,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,.
137,8/25/2026 8:11,8/25/2026 8:31,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,all good,Neutral,Satisfied,Very Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,I think IT should check that the equipment and accessories are in good condition.,Neutral,Neutral,Neutral,Neutral,Neutral,N/A,Dissatisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,No,,,,,,Neutral,Neutral,Satisfied,Satisfied,Satisfied,all good,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.,No,,,,No,,,,,,Brands Not Attractive Enough: The brands offering discounts or perks don't appeal to my preferences or needs.;No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.,"Since most of our work schedule is remote, I think People Experience should explore more perks and discounts, such as offers on PedidosYa, Uber Eats, or delivery services from local establishments.",No,Lack of Interest: I don’t find the course engaging or relevant to my role.,,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.;Lack of Communication: I was not aware of the internal courses available.",All good,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,all good
138,8/25/2026 8:27,8/25/2026 8:39,anónimo,,Team Kirian,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,.,Strongly Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Dissatisfied,Neutral,Neutral,Satisfied,.,Neutral,Dissatisfied,Dissatisfied,Dissatisfied,Neutral,.,Very Dissatisfied,Very Dissatisfied,Satisfied,Neutral,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,No,,,,,,Satisfied,Neutral,Satisfied,Satisfied,Satisfied,.,No,,,,,Lack of interest: The engagement activities did not appeal to my personal interes or preferences.;Workload and priorities: I had heavy workloads or pressing deadlines that prevented me from participating.,No,,,,,Lack of interest: The engagement activities did not appeal to my personal interes or preferences.,No,,,,No,,,,,,Brands Not Attractive Enough: The brands offering discounts or perks don't appeal to my preferences or needs.,.,No,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",,,,,No,,,,,"Work Priorities: My primary responsibilities take precedence, and I don’t have the time or energy to get involved in the courses.",.,Satisfied,Satisfied,Satisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,.
139,8/25/2026 8:28,8/25/2026 8:39,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,none,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,none,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Provide access on time.,Satisfied,Dissatisfied,Neutral,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,No,,,,,,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,none,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,No,,,,,Schedule conflicts: The timing of the activities did not alingn with my work schedule or personal commitments.,No,,,,Yes,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,,none,No,"Lack of Communication: I was not aware of this benefit, so I was unable to participate.",,,,,No,,,,,Lack of Communication: I was not aware of the internal courses available.,none,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,none
140,8/25/2026 8:05,8/25/2026 8:39,anónimo,,Team Steffany,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,No,,,,,continue,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,continue,Satisfied,Satisfied,Dissatisfied,Dissatisfied,Neutral,more spaces,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,No,,,,,,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,continue,No,,,,,Schedule conflicts: The timing of the activities did not align with my work schedule or personal commitments.,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,No,,,,No,,,,,,No Immediate Need: I don't have a current need for the products or services offered through the discounts and perks.;Forgetfulness: I simply forgot about the available discounts and perks.,continue,No,"Lack of Communication: I was not aware of this benefit, so I was unable to participate.",,,,,Yes,Satisfied,Satisfied,Satisfied,Satisfied,,doing,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,Very Satisfied,continue
